AWARD	PERSON	DATE	GENDER	DESCRIPTION
Academy Award of the Hungarian Academy of Sciences	Ferenc Pusztai	1978-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Frigyes Solymosi	1972-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Frigyes Solymosi	1972-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Gordos Géza	1999-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Gordos Géza	1999-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Gyula Faigel	1996-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Bodnár	2002-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Horvai	1987-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Kosztolányi	1998-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Kosztolányi	1998-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Marx	1963-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Márkus	1966-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Romhányi	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Romhányi	1973-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Székely	1965-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	György Székely	1965-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Györgyné Balázs	1972-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Györgyné Balázs	1972-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Gábor Miklós	1974-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Gábor Tusnády	1978-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Gábor Tusnády	1978-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Gábor Vékony	1987-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Gábor Vékony	1987-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Géza Fogarasi	2013-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Imre Kátai	1978-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Imre Kátai	1978-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Imre Vörös	2007-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	István Andrássy	1987-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	István Hahn	1970-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	István Hahn	1970-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	István Ketskeméty	1966-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	István Klinghammer	1997-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	István Menyhárd	1968-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	István Teplán	1983-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	István Teplán	1983-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Iván Harsányi	1976-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Iván Harsányi	1976-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Jenő Szilárd	1991-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Judit Németh	1987-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Judit Veress	1972-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	János Aczél	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Aczél	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Gergely	1975-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Haas	2003-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Inczédy	1965-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Karai	1993-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Karai	1993-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Kelemen	2016-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Pach	1998-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Prohászka	1963-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	János Prohászka	1963-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Berényi	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Berényi	1966-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Bokor	1987-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Gyulai	1984-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Hámori	1972-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Janszky	1999-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Knoll	1961-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Knoll	1961-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Knoll	1964-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Knoll	1964-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Lukács	1974-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Lukács	1974-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Pálinkás	1986-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Szejtli	2003-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Tigyi	1961-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Ujfalussy	1963-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Ujfalussy	1963-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Verő	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Verő	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Verő	1980-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Zimányi	1981-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Zimányi	1981-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	József Zimányi	1981-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Katalin Szabó	2008-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Katalin Szabó	2008-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Klement Zoltán	1973-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Klára Tóth	1978-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Korom Mihály	1963-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Korom Mihály	1963-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Kovács L. Gábor	2002-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Kovács L. Gábor	2002-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Kálmán Magyar	1980-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Kálmán Medzihradszky	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Kálmán Medzihradszky	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Kálmán Medzihradszky	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Károly Horváth	1967-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Károly Kocsis	2006-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Lajos Németh	1983-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Lajos Vékás	1988-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Lajos Vékás	1988-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Loránt Tilkovszky	1977-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	László Borhy	2007-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	László Borhy	2007-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	László Gráf	1979-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	László Hornok	1998-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	László Imre	1984-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	László Vikár	1976-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	László Vikár	1976-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Magdolna Hetényi	1999-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Mihály Czine	1961-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Miklós Palkovits	1976-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Miklós Palkovits	1976-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Miklós Réthelyi	1991-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Miklós Uzsoky	1961-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Mária Ormos	1984-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Mária Ormos	1984-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Mária Wollemann	1977-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Mária Wollemann	1977-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Norbert Kroó	1970-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Pál Káldi	1961-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Péter Bíró	1987-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Péter Bíró	1987-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Péter Egri	1992-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Péter Halmai	1996-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Péter Hanák	1965-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Péter Sótonyi	2001-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Péter Árkai	1994-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Rezső Lovas	1999-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Rezső Solymos	1979-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Rezső Solymos	1979-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Richárd Richter	1977-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Rudolf Andorka	1984-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Sándor Kaliszky	1966-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Sándor Kaliszky	1966-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Sándor Kaliszky	1966-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Sándor Mahunka	1996-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Sándor Mahunka	1996-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Tamás Freund	1997-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Tamás Pócs	1980-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Tamás Vicsek	1990-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Tibor Gyimóthy	2011-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Tibor Tallián	2016-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Tibor Tarnai	1988-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Tibor Tarnai	1988-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Valér Csernus	1984-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Vanda Lamm	1995-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Vanda Lamm	1995-01-01T00:00:00Z	female	award
Academy Award of the Hungarian Academy of Sciences	Zoltán Rácz	1990-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Zoltán Ujváry	2003-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Zoltán Ujváry	2003-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Zoltán Vajna	1977-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Zoltán Vajna	1977-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Zsolt Náray	1965-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Ádám Miklósi	2015-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Ákos Császár	1962-01-01T00:00:00Z	male	award
Academy Award of the Hungarian Academy of Sciences	Ákos Császár	1962-01-01T00:00:00Z	male	award
Acfas Andre-Laurendeau Award	André Gaudreault	2014-10-01T00:00:00Z	male	$null$
Acfas Andre-Laurendeau Award	Andrée Lajoie	1991-10-01T00:00:00Z	female	$null$
Acfas Andre-Laurendeau Award	Anna Maria Di Sciullo	2016-10-18T00:00:00Z	female	$null$
Acfas Andre-Laurendeau Award	Benoît Melançon	2011-10-01T00:00:00Z	male	$null$
Acfas Andre-Laurendeau Award	Bernard Beugnot	2000-10-01T00:00:00Z	male	$null$
Acfas Andre-Laurendeau Award	Claire Lefebvre	1994-10-01T00:00:00Z	female	$null$
Acfas Andre-Laurendeau Award	Fernande Saint-Martin	1988-10-01T00:00:00Z	female	$null$
Acfas Andre-Laurendeau Award	François Duchesneau	1992-10-01T00:00:00Z	male	$null$
Acfas Andre-Laurendeau Award	François Ricard	2005-10-01T00:00:00Z	male	$null$
Acfas Andre-Laurendeau Award	François-Marc Gagnon	2007-10-01T00:00:00Z	male	$null$
Acfas Andre-Laurendeau Award	Igor Mel'čuk	1997-10-01T00:00:00Z	male	$null$
Acfas Andre-Laurendeau Award	Jean Grondin	2012-10-01T00:00:00Z	male	$null$
